Step       0 (bc0.0)s   | [R_te] min: 76.94           max: 272.15         Avg: 131.18 (20.30)      | [MSE_tr]  0.4977   
Step  109000 (bc5.4)s   | [R_te] min: 455.72          max: 4466.18        Avg: 3309.45 (475.86)    | [MSE_tr]  0.2196   
Step  110000 (bc5.3)s   | [R_te] min: 730.48          max: 4327.18        Avg: 2807.96 (447.87)    | [MSE_tr]  0.2194   
Step  111000 (bc5.3)s   | [R_te] min: 495.97          max: 4120.43        Avg: 2579.37 (467.95)    | [MSE_tr]  0.2195   
Step  112000 (bc5.3)s   | [R_te] min: 287.73          max: 4437.60        Avg: 2500.33 (596.01)    | [MSE_tr]  0.2194   
Step  113000 (bc5.2)s   | [R_te] min: 422.18          max: 4546.08        Avg: 3965.94 (376.72)    | [MSE_tr]  0.2195   
Step  114000 (bc5.3)s   | [R_te] min: 475.13          max: 4503.66        Avg: 3444.20 (487.35)    | [MSE_tr]  0.2194   
Step  115000 (bc5.3)s   | [R_te] min: 330.93          max: 4442.62        Avg: 3048.42 (554.65)    | [MSE_tr]  0.2198   
Step  116000 (bc5.3)s   | [R_te] min: 298.32          max: 4259.48        Avg: 2083.16 (462.72)    | [MSE_tr]  0.2197   
Step  117000 (bc5.4)s   | [R_te] min: 2541.23         max: 4503.88        Avg: 4166.14 (172.85)    | [MSE_tr]  0.2196   
Step  118000 (bc5.3)s   | [R_te] min: 248.26          max: 4390.01        Avg: 3348.05 (441.03)    | [MSE_tr]  0.2199   
Step  119000 (bc5.3)s   | [R_te] min: 244.77          max: 4326.24        Avg: 2058.02 (456.89)    | [MSE_tr]  0.2201   
Step  120000 (bc5.4)s   | [R_te] min: 232.83          max: 4239.48        Avg: 2628.72 (424.11)    | [MSE_tr]  0.2208   
Step  121000 (bc5.3)s   | [R_te] min: 211.28          max: 4423.22        Avg: 2155.46 (569.56)    | [MSE_tr]  0.2202   
Step  122000 (bc5.3)s   | [R_te] min: 867.11          max: 4526.96        Avg: 3312.47 (429.59)    | [MSE_tr]  0.2201   
