Step       0 (bc0.0)s   | [R_te] min: 19.96           max: 20.77          Avg: 20.28 (0.07)        | [MSE_tr]  0.5009   
Step  825000 (bc5.2)s   | [R_te] min: 290.18          max: 995.54         Avg: 612.11 (76.79)      | [MSE_tr]  0.2304   
Step  826000 (bc5.1)s   | [R_te] min: 278.15          max: 3897.82        Avg: 1368.33 (336.61)    | [MSE_tr]  0.2301   
Step  827000 (bc5.0)s   | [R_te] min: 216.73          max: 2788.60        Avg: 761.81 (228.59)     | [MSE_tr]  0.2301   
Step  828000 (bc5.1)s   | [R_te] min: 300.34          max: 1551.95        Avg: 794.70 (159.78)     | [MSE_tr]  0.2304   
Step  829000 (bc5.1)s   | [R_te] min: 262.22          max: 1763.22        Avg: 947.25 (176.35)     | [MSE_tr]  0.2303   
Step  830000 (bc5.1)s   | [R_te] min: 255.85          max: 957.30         Avg: 562.09 (66.29)      | [MSE_tr]  0.2306   
Step  831000 (bc5.3)s   | [R_te] min: 185.44          max: 1907.39        Avg: 771.04 (159.81)     | [MSE_tr]  0.2303   
Step  832000 (bc5.3)s   | [R_te] min: 213.44          max: 677.25         Avg: 437.01 (49.08)      | [MSE_tr]  0.2306   
Step  833000 (bc5.3)s   | [R_te] min: 287.14          max: 1411.41        Avg: 656.59 (115.24)     | [MSE_tr]  0.2303   
Step  834000 (bc5.3)s   | [R_te] min: 233.92          max: 1169.75        Avg: 590.94 (90.13)      | [MSE_tr]  0.2303   
Step  835000 (bc5.3)s   | [R_te] min: 273.06          max: 4365.42        Avg: 1309.96 (425.39)    | [MSE_tr]  0.2308   
Step  836000 (bc5.3)s   | [R_te] min: 75.36           max: 2424.27        Avg: 587.04 (201.63)     | [MSE_tr]  0.2304   
Step  837000 (bc5.4)s   | [R_te] min: 114.40          max: 1178.03        Avg: 512.68 (100.93)     | [MSE_tr]  0.2304   
Step  838000 (bc5.3)s   | [R_te] min: 239.50          max: 1106.55        Avg: 516.06 (75.82)      | [MSE_tr]  0.2303   
Step  839000 (bc5.2)s   | [R_te] min: 265.20          max: 2478.37        Avg: 892.67 (194.07)     | [MSE_tr]  0.2308   
Step  840000 (bc5.3)s   | [R_te] min: 308.95          max: 1075.20        Avg: 552.55 (76.73)      | [MSE_tr]  0.2306   
Step  841000 (bc5.3)s   | [R_te] min: 144.53          max: 2358.29        Avg: 697.28 (187.08)     | [MSE_tr]  0.2301   
Step  842000 (bc5.3)s   | [R_te] min: 314.58          max: 929.83         Avg: 578.25 (60.94)      | [MSE_tr]  0.2304   
Step  843000 (bc5.3)s   | [R_te] min: 77.54           max: 967.65         Avg: 442.97 (70.56)      | [MSE_tr]  0.2305   
Step  844000 (bc5.3)s   | [R_te] min: 253.81          max: 2136.84        Avg: 707.43 (162.73)     | [MSE_tr]  0.2301   
Step  845000 (bc5.3)s   | [R_te] min: 40.79           max: 4375.46        Avg: 1113.78 (382.10)    | [MSE_tr]  0.2302   
Step  846000 (bc5.2)s   | [R_te] min: 274.34          max: 800.63         Avg: 525.53 (63.13)      | [MSE_tr]  0.2303   
Step  847000 (bc5.2)s   | [R_te] min: 251.92          max: 1126.29        Avg: 466.57 (79.05)      | [MSE_tr]  0.2305   
Step  848000 (bc5.3)s   | [R_te] min: 106.86          max: 3084.81        Avg: 861.20 (312.27)     | [MSE_tr]  0.2303   
Step  849000 (bc5.3)s   | [R_te] min: 324.99          max: 690.94         Avg: 498.56 (31.80)      | [MSE_tr]  0.2307   
Step  850000 (bc5.3)s   | [R_te] min: 290.08          max: 2618.94        Avg: 828.23 (219.09)     | [MSE_tr]  0.2307   
Step  851000 (bc5.3)s   | [R_te] min: 246.12          max: 814.38         Avg: 456.34 (57.21)      | [MSE_tr]  0.2302   
Step  852000 (bc5.3)s   | [R_te] min: 281.42          max: 1080.98        Avg: 533.44 (63.60)      | [MSE_tr]  0.2306   
Step  853000 (bc5.3)s   | [R_te] min: 265.54          max: 1350.47        Avg: 714.07 (116.16)     | [MSE_tr]  0.2302   
Step  854000 (bc5.4)s   | [R_te] min: 254.04          max: 1839.35        Avg: 602.16 (138.47)     | [MSE_tr]  0.2303   
Step  855000 (bc5.4)s   | [R_te] min: 337.59          max: 748.90         Avg: 539.00 (40.81)      | [MSE_tr]  0.2304   
Step  856000 (bc5.3)s   | [R_te] min: 334.90          max: 1563.69        Avg: 865.04 (129.93)     | [MSE_tr]  0.2301   
Step  857000 (bc5.3)s   | [R_te] min: 220.01          max: 721.36         Avg: 446.73 (40.84)      | [MSE_tr]  0.2303   
Step  858000 (bc5.3)s   | [R_te] min: 178.46          max: 1134.54        Avg: 574.63 (108.64)     | [MSE_tr]  0.2310   
Step  859000 (bc5.3)s   | [R_te] min: 261.52          max: 1102.02        Avg: 524.56 (68.32)      | [MSE_tr]  0.2302   
Step  860000 (bc5.4)s   | [R_te] min: 247.57          max: 587.23         Avg: 362.77 (37.75)      | [MSE_tr]  0.2305   
Step  861000 (bc5.4)s   | [R_te] min: 217.71          max: 2299.55        Avg: 733.05 (180.69)     | [MSE_tr]  0.2308   
Step  862000 (bc5.3)s   | [R_te] min: 249.42          max: 2995.04        Avg: 933.03 (251.93)     | [MSE_tr]  0.2306   
Step  863000 (bc5.3)s   | [R_te] min: 298.45          max: 2601.34        Avg: 871.39 (211.62)     | [MSE_tr]  0.2309   
Step  864000 (bc5.3)s   | [R_te] min: 222.49          max: 2717.04        Avg: 863.93 (240.31)     | [MSE_tr]  0.2305   
Step  865000 (bc5.3)s   | [R_te] min: 335.53          max: 2346.80        Avg: 814.14 (194.67)     | [MSE_tr]  0.2305   
Step  866000 (bc5.3)s   | [R_te] min: 305.32          max: 3419.99        Avg: 926.80 (288.69)     | [MSE_tr]  0.2302   
Step  867000 (bc5.3)s   | [R_te] min: 58.34           max: 795.51         Avg: 411.61 (59.80)      | [MSE_tr]  0.2308   
Step  868000 (bc5.3)s   | [R_te] min: 122.34          max: 770.40         Avg: 432.18 (56.11)      | [MSE_tr]  0.2301   
Step  869000 (bc5.3)s   | [R_te] min: 193.21          max: 2486.78        Avg: 677.59 (202.32)     | [MSE_tr]  0.2304   
Step  870000 (bc5.3)s   | [R_te] min: 292.73          max: 1551.60        Avg: 655.92 (120.95)     | [MSE_tr]  0.2303   
Step  871000 (bc5.3)s   | [R_te] min: 224.41          max: 1279.23        Avg: 537.33 (89.54)      | [MSE_tr]  0.2307   
Step  872000 (bc5.3)s   | [R_te] min: 257.46          max: 2443.35        Avg: 929.19 (207.16)     | [MSE_tr]  0.2304   
Step  873000 (bc5.4)s   | [R_te] min: 248.98          max: 1554.71        Avg: 792.22 (133.64)     | [MSE_tr]  0.2302   
Step  874000 (bc5.4)s   | [R_te] min: 254.48          max: 2545.90        Avg: 827.22 (218.08)     | [MSE_tr]  0.2302   
Step  875000 (bc5.4)s   | [R_te] min: 291.98          max: 986.45         Avg: 515.71 (68.09)      | [MSE_tr]  0.2308   
Step  876000 (bc5.4)s   | [R_te] min: 268.53          max: 739.71         Avg: 544.39 (50.60)      | [MSE_tr]  0.2304   
Step  877000 (bc5.4)s   | [R_te] min: 260.54          max: 798.42         Avg: 503.50 (48.83)      | [MSE_tr]  0.2304   
Step  878000 (bc5.4)s   | [R_te] min: 271.72          max: 1053.45        Avg: 522.70 (76.34)      | [MSE_tr]  0.2304   
Step  879000 (bc5.3)s   | [R_te] min: 196.89          max: 1026.75        Avg: 675.63 (97.14)      | [MSE_tr]  0.2304   
Step  880000 (bc5.3)s   | [R_te] min: 183.51          max: 902.20         Avg: 415.71 (63.40)      | [MSE_tr]  0.2308   
Step  881000 (bc5.2)s   | [R_te] min: 273.39          max: 4118.89        Avg: 1028.30 (346.03)    | [MSE_tr]  0.2307   
Step  882000 (bc5.2)s   | [R_te] min: 273.64          max: 1014.97        Avg: 587.05 (71.27)      | [MSE_tr]  0.2305   
Step  883000 (bc5.2)s   | [R_te] min: 38.40           max: 917.62         Avg: 487.33 (75.00)      | [MSE_tr]  0.2303   
Step  884000 (bc5.3)s   | [R_te] min: 234.21          max: 1928.80        Avg: 620.24 (144.23)     | [MSE_tr]  0.2301   
Step  885000 (bc5.2)s   | [R_te] min: 243.78          max: 1190.98        Avg: 623.26 (85.74)      | [MSE_tr]  0.2304   
Step  886000 (bc5.2)s   | [R_te] min: 239.76          max: 2023.30        Avg: 555.63 (157.36)     | [MSE_tr]  0.2306   
Step  887000 (bc5.2)s   | [R_te] min: 273.05          max: 1683.11        Avg: 766.89 (123.73)     | [MSE_tr]  0.2307   
Step  888000 (bc5.2)s   | [R_te] min: 340.21          max: 1418.52        Avg: 638.73 (97.01)      | [MSE_tr]  0.2310   
Step  889000 (bc5.2)s   | [R_te] min: 299.15          max: 2593.79        Avg: 693.49 (207.07)     | [MSE_tr]  0.2309   
Step  890000 (bc5.2)s   | [R_te] min: 237.46          max: 2407.78        Avg: 651.23 (202.57)     | [MSE_tr]  0.2305   
Step  891000 (bc5.2)s   | [R_te] min: 325.23          max: 1918.74        Avg: 656.67 (145.63)     | [MSE_tr]  0.2302   
Step  892000 (bc5.2)s   | [R_te] min: 354.21          max: 1816.22        Avg: 813.19 (146.05)     | [MSE_tr]  0.2307   
Step  893000 (bc5.2)s   | [R_te] min: 228.46          max: 2334.51        Avg: 970.86 (205.83)     | [MSE_tr]  0.2308   
Step  894000 (bc5.2)s   | [R_te] min: 258.91          max: 2532.07        Avg: 775.68 (206.64)     | [MSE_tr]  0.2310   
Step  895000 (bc5.2)s   | [R_te] min: 251.75          max: 1857.95        Avg: 545.40 (143.58)     | [MSE_tr]  0.2306   
Step  896000 (bc5.3)s   | [R_te] min: 473.64          max: 2743.20        Avg: 977.53 (198.00)     | [MSE_tr]  0.2308   
Step  897000 (bc5.2)s   | [R_te] min: 191.76          max: 1702.14        Avg: 558.74 (128.17)     | [MSE_tr]  0.2307   
Step  898000 (bc5.2)s   | [R_te] min: 216.78          max: 790.15         Avg: 481.74 (47.68)      | [MSE_tr]  0.2305   
Step  899000 (bc5.2)s   | [R_te] min: 254.19          max: 3341.64        Avg: 1075.77 (301.48)    | [MSE_tr]  0.2305   
Step  900000 (bc5.2)s   | [R_te] min: 235.19          max: 1111.60        Avg: 547.37 (87.40)      | [MSE_tr]  0.2309   
Step  901000 (bc5.2)s   | [R_te] min: 259.30          max: 748.65         Avg: 502.28 (50.87)      | [MSE_tr]  0.2312   
Step  902000 (bc5.2)s   | [R_te] min: 145.91          max: 2473.23        Avg: 635.84 (209.21)     | [MSE_tr]  0.2306   
Step  903000 (bc5.2)s   | [R_te] min: 185.38          max: 1247.34        Avg: 588.71 (95.39)      | [MSE_tr]  0.2305   
Step  904000 (bc5.2)s   | [R_te] min: 316.46          max: 1182.84        Avg: 528.82 (82.10)      | [MSE_tr]  0.2304   
Step  905000 (bc5.2)s   | [R_te] min: 314.28          max: 967.58         Avg: 519.59 (57.89)      | [MSE_tr]  0.2301   
Step  906000 (bc5.2)s   | [R_te] min: 307.58          max: 2054.81        Avg: 734.90 (181.88)     | [MSE_tr]  0.2305   
Step  907000 (bc5.2)s   | [R_te] min: 260.14          max: 1804.71        Avg: 723.65 (174.68)     | [MSE_tr]  0.2310   
Step  908000 (bc5.3)s   | [R_te] min: 92.04           max: 1791.07        Avg: 672.38 (172.95)     | [MSE_tr]  0.2306   
Step  909000 (bc5.2)s   | [R_te] min: 284.69          max: 2149.36        Avg: 864.36 (172.34)     | [MSE_tr]  0.2306   
Step  910000 (bc5.2)s   | [R_te] min: 279.56          max: 1465.92        Avg: 689.48 (129.17)     | [MSE_tr]  0.2310   
Step  911000 (bc5.3)s   | [R_te] min: 228.63          max: 2021.20        Avg: 717.64 (157.64)     | [MSE_tr]  0.2306   
Step  912000 (bc5.3)s   | [R_te] min: 120.50          max: 677.10         Avg: 432.60 (49.15)      | [MSE_tr]  0.2306   
Step  913000 (bc5.3)s   | [R_te] min: 566.59          max: 2831.48        Avg: 1033.18 (209.07)    | [MSE_tr]  0.2308   
Step  914000 (bc5.3)s   | [R_te] min: 331.90          max: 1140.99        Avg: 616.63 (84.85)      | [MSE_tr]  0.2307   
Step  915000 (bc5.3)s   | [R_te] min: 347.11          max: 1630.96        Avg: 762.85 (144.20)     | [MSE_tr]  0.2305   
Step  916000 (bc5.3)s   | [R_te] min: 273.99          max: 2218.60        Avg: 1144.14 (227.30)    | [MSE_tr]  0.2307   
Step  917000 (bc5.3)s   | [R_te] min: 326.65          max: 2163.44        Avg: 841.63 (196.98)     | [MSE_tr]  0.2309   
Step  918000 (bc5.3)s   | [R_te] min: 240.94          max: 2116.67        Avg: 627.73 (169.09)     | [MSE_tr]  0.2306   
Step  919000 (bc5.3)s   | [R_te] min: 306.92          max: 2266.32        Avg: 863.18 (225.58)     | [MSE_tr]  0.2308   
Step  920000 (bc5.3)s   | [R_te] min: 234.51          max: 665.24         Avg: 393.28 (38.01)      | [MSE_tr]  0.2309   
Step  921000 (bc5.3)s   | [R_te] min: 218.93          max: 1131.93        Avg: 475.21 (86.78)      | [MSE_tr]  0.2304   
Step  922000 (bc5.3)s   | [R_te] min: 262.81          max: 1398.06        Avg: 566.52 (100.81)     | [MSE_tr]  0.2308   
Step  923000 (bc5.3)s   | [R_te] min: 228.03          max: 1110.45        Avg: 636.89 (84.14)      | [MSE_tr]  0.2310   
Step  924000 (bc5.2)s   | [R_te] min: 169.88          max: 590.28         Avg: 363.64 (41.35)      | [MSE_tr]  0.2307   
Step  925000 (bc5.3)s   | [R_te] min: 228.08          max: 4030.33        Avg: 1100.94 (418.23)    | [MSE_tr]  0.2305   
Step  926000 (bc5.3)s   | [R_te] min: 265.88          max: 2583.67        Avg: 700.14 (206.95)     | [MSE_tr]  0.2307   
Step  927000 (bc5.3)s   | [R_te] min: 285.83          max: 1945.53        Avg: 693.97 (162.95)     | [MSE_tr]  0.2307   
Step  928000 (bc5.3)s   | [R_te] min: 289.99          max: 642.65         Avg: 426.76 (33.58)      | [MSE_tr]  0.2308   
Step  929000 (bc5.3)s   | [R_te] min: 145.08          max: 2859.88        Avg: 691.04 (234.07)     | [MSE_tr]  0.2303   
Step  930000 (bc5.3)s   | [R_te] min: 306.06          max: 1259.78        Avg: 568.42 (103.14)     | [MSE_tr]  0.2307   
Step  931000 (bc5.3)s   | [R_te] min: 248.80          max: 1860.48        Avg: 603.92 (146.19)     | [MSE_tr]  0.2310   
Step  932000 (bc5.3)s   | [R_te] min: 279.70          max: 984.39         Avg: 538.66 (67.33)      | [MSE_tr]  0.2307   
Step  933000 (bc5.4)s   | [R_te] min: 242.27          max: 3855.78        Avg: 913.50 (315.84)     | [MSE_tr]  0.2307   
Step  934000 (bc5.3)s   | [R_te] min: 118.02          max: 1189.87        Avg: 536.19 (102.31)     | [MSE_tr]  0.2308   
Step  935000 (bc5.2)s   | [R_te] min: 290.44          max: 1163.27        Avg: 560.35 (68.77)      | [MSE_tr]  0.2305   
Step  936000 (bc5.3)s   | [R_te] min: 269.55          max: 628.55         Avg: 437.92 (39.06)      | [MSE_tr]  0.2312   
Step  937000 (bc5.3)s   | [R_te] min: 226.36          max: 2615.11        Avg: 803.64 (248.09)     | [MSE_tr]  0.2309   
Step  938000 (bc5.3)s   | [R_te] min: 229.98          max: 1172.08        Avg: 587.02 (82.90)      | [MSE_tr]  0.2308   
Step  939000 (bc5.3)s   | [R_te] min: 324.83          max: 1329.75        Avg: 600.88 (87.95)      | [MSE_tr]  0.2311   
Step  940000 (bc5.3)s   | [R_te] min: 226.70          max: 3734.07        Avg: 1135.59 (382.66)    | [MSE_tr]  0.2304   
Step  941000 (bc5.3)s   | [R_te] min: 313.09          max: 1599.39        Avg: 679.65 (129.23)     | [MSE_tr]  0.2309   
Step  942000 (bc5.3)s   | [R_te] min: 209.76          max: 1803.39        Avg: 650.21 (135.35)     | [MSE_tr]  0.2308   
Step  943000 (bc5.3)s   | [R_te] min: 291.87          max: 1516.89        Avg: 673.02 (117.02)     | [MSE_tr]  0.2308   
Step  944000 (bc5.3)s   | [R_te] min: 113.28          max: 808.26         Avg: 463.12 (63.42)      | [MSE_tr]  0.2306   
Step  945000 (bc5.4)s   | [R_te] min: 87.59           max: 1846.19        Avg: 614.55 (153.25)     | [MSE_tr]  0.2310   
Step  946000 (bc5.4)s   | [R_te] min: 326.50          max: 2256.34        Avg: 766.97 (180.64)     | [MSE_tr]  0.2306   
Step  947000 (bc5.4)s   | [R_te] min: 250.02          max: 1655.97        Avg: 519.42 (122.83)     | [MSE_tr]  0.2308   
Step  948000 (bc5.3)s   | [R_te] min: 314.61          max: 1859.38        Avg: 827.16 (166.65)     | [MSE_tr]  0.2309   
Step  949000 (bc5.3)s   | [R_te] min: 253.04          max: 1113.61        Avg: 595.03 (93.45)      | [MSE_tr]  0.2309   
Step  950000 (bc5.4)s   | [R_te] min: 385.18          max: 1052.49        Avg: 597.12 (64.00)      | [MSE_tr]  0.2308   
Step  951000 (bc5.3)s   | [R_te] min: 230.27          max: 1654.71        Avg: 681.05 (150.13)     | [MSE_tr]  0.2309   
Step  952000 (bc5.3)s   | [R_te] min: 351.48          max: 1924.61        Avg: 930.02 (165.79)     | [MSE_tr]  0.2305   
Step  953000 (bc5.3)s   | [R_te] min: 272.68          max: 2346.46        Avg: 770.24 (190.83)     | [MSE_tr]  0.2307   
Step  954000 (bc5.3)s   | [R_te] min: 212.88          max: 1380.82        Avg: 523.02 (106.16)     | [MSE_tr]  0.2307   
Step  955000 (bc5.3)s   | [R_te] min: 464.65          max: 1221.47        Avg: 801.30 (71.99)      | [MSE_tr]  0.2308   
Step  956000 (bc5.3)s   | [R_te] min: 320.89          max: 2608.00        Avg: 962.39 (251.29)     | [MSE_tr]  0.2311   
Step  957000 (bc5.4)s   | [R_te] min: 342.67          max: 1802.84        Avg: 711.54 (144.71)     | [MSE_tr]  0.2307   
Step  958000 (bc5.4)s   | [R_te] min: 233.94          max: 1626.24        Avg: 565.43 (128.75)     | [MSE_tr]  0.2313   
Step  959000 (bc5.3)s   | [R_te] min: 299.08          max: 723.31         Avg: 550.23 (43.50)      | [MSE_tr]  0.2312   
Step  960000 (bc5.2)s   | [R_te] min: 40.19           max: 1864.45        Avg: 665.11 (151.92)     | [MSE_tr]  0.2313   
Step  961000 (bc5.2)s   | [R_te] min: 230.94          max: 2977.83        Avg: 816.06 (271.87)     | [MSE_tr]  0.2312   
Step  962000 (bc5.2)s   | [R_te] min: 189.96          max: 2210.12        Avg: 1057.88 (203.27)    | [MSE_tr]  0.2306   
Step  963000 (bc5.2)s   | [R_te] min: 354.84          max: 912.76         Avg: 548.63 (54.49)      | [MSE_tr]  0.2305   
Step  964000 (bc5.2)s   | [R_te] min: 212.04          max: 680.17         Avg: 394.60 (44.87)      | [MSE_tr]  0.2309   
Step  965000 (bc5.1)s   | [R_te] min: 332.96          max: 875.04         Avg: 476.99 (45.35)      | [MSE_tr]  0.2308   
Step  966000 (bc5.1)s   | [R_te] min: 348.01          max: 2313.47        Avg: 798.19 (178.80)     | [MSE_tr]  0.2310   
Step  967000 (bc5.1)s   | [R_te] min: 274.20          max: 942.37         Avg: 547.53 (56.27)      | [MSE_tr]  0.2306   
Step  968000 (bc5.1)s   | [R_te] min: 235.31          max: 1851.38        Avg: 595.90 (138.51)     | [MSE_tr]  0.2309   
Step  969000 (bc5.1)s   | [R_te] min: 198.10          max: 922.77         Avg: 629.17 (71.60)      | [MSE_tr]  0.2311   
Step  970000 (bc5.3)s   | [R_te] min: 200.79          max: 855.31         Avg: 458.10 (50.79)      | [MSE_tr]  0.2311   
Step  971000 (bc5.3)s   | [R_te] min: 224.40          max: 1315.81        Avg: 549.33 (96.93)      | [MSE_tr]  0.2310   
Step  972000 (bc5.2)s   | [R_te] min: 284.01          max: 1032.61        Avg: 551.62 (72.01)      | [MSE_tr]  0.2306   
Step  973000 (bc5.2)s   | [R_te] min: 200.42          max: 1035.01        Avg: 495.98 (82.64)      | [MSE_tr]  0.2307   
Step  974000 (bc5.2)s   | [R_te] min: 378.75          max: 2386.31        Avg: 859.72 (182.75)     | [MSE_tr]  0.2309   
Step  975000 (bc5.3)s   | [R_te] min: 328.47          max: 2744.81        Avg: 750.56 (214.96)     | [MSE_tr]  0.2313   
Step  976000 (bc5.3)s   | [R_te] min: 228.97          max: 4015.56        Avg: 1196.74 (416.35)    | [MSE_tr]  0.2310   
Step  977000 (bc5.3)s   | [R_te] min: 264.57          max: 1551.26        Avg: 514.50 (114.24)     | [MSE_tr]  0.2311   
Step  978000 (bc5.3)s   | [R_te] min: 232.68          max: 3068.69        Avg: 765.62 (262.24)     | [MSE_tr]  0.2305   
Step  979000 (bc5.1)s   | [R_te] min: 185.84          max: 797.38         Avg: 432.59 (53.05)      | [MSE_tr]  0.2306   
Step  980000 (bc5.1)s   | [R_te] min: 220.86          max: 1167.13        Avg: 511.74 (76.78)      | [MSE_tr]  0.2309   
Step  981000 (bc5.1)s   | [R_te] min: 259.92          max: 1379.04        Avg: 508.57 (103.15)     | [MSE_tr]  0.2308   
Step  982000 (bc5.3)s   | [R_te] min: 208.25          max: 1067.05        Avg: 442.45 (95.68)      | [MSE_tr]  0.2311   
Step  983000 (bc5.2)s   | [R_te] min: 250.28          max: 600.05         Avg: 459.25 (29.33)      | [MSE_tr]  0.2310   
Step  984000 (bc5.2)s   | [R_te] min: 60.21           max: 2016.65        Avg: 557.55 (174.48)     | [MSE_tr]  0.2310   
Step  985000 (bc5.2)s   | [R_te] min: 212.23          max: 1931.09        Avg: 594.32 (149.44)     | [MSE_tr]  0.2311   
Step  986000 (bc5.1)s   | [R_te] min: 278.60          max: 2164.14        Avg: 569.47 (174.85)     | [MSE_tr]  0.2309   
Step  987000 (bc5.1)s   | [R_te] min: 295.84          max: 871.38         Avg: 512.61 (58.48)      | [MSE_tr]  0.2311   
Step  988000 (bc5.0)s   | [R_te] min: 221.97          max: 2451.64        Avg: 672.22 (201.70)     | [MSE_tr]  0.2308   
Step  989000 (bc5.0)s   | [R_te] min: 203.80          max: 653.84         Avg: 417.16 (50.02)      | [MSE_tr]  0.2311   
Step  990000 (bc5.0)s   | [R_te] min: 247.14          max: 1025.46        Avg: 511.69 (71.25)      | [MSE_tr]  0.2309   
Step  991000 (bc5.1)s   | [R_te] min: 326.50          max: 752.68         Avg: 546.51 (46.33)      | [MSE_tr]  0.2311   
Step  992000 (bc5.1)s   | [R_te] min: 275.63          max: 1142.82        Avg: 554.59 (75.27)      | [MSE_tr]  0.2310   
Step  993000 (bc5.1)s   | [R_te] min: 227.09          max: 623.45         Avg: 424.10 (40.08)      | [MSE_tr]  0.2311   
Step  994000 (bc5.3)s   | [R_te] min: 225.84          max: 1051.61        Avg: 465.26 (81.26)      | [MSE_tr]  0.2310   
Step  995000 (bc5.3)s   | [R_te] min: 267.23          max: 2348.87        Avg: 782.83 (190.70)     | [MSE_tr]  0.2310   
Step  996000 (bc5.3)s   | [R_te] min: 207.22          max: 2251.64        Avg: 962.79 (206.17)     | [MSE_tr]  0.2309   
Step  997000 (bc5.2)s   | [R_te] min: 238.75          max: 1803.51        Avg: 623.30 (135.67)     | [MSE_tr]  0.2308   
Step  998000 (bc5.2)s   | [R_te] min: 42.75           max: 3801.38        Avg: 865.46 (340.04)     | [MSE_tr]  0.2307   
Step  999000 (bc5.2)s   | [R_te] min: 339.30          max: 2692.45        Avg: 843.37 (221.05)     | [MSE_tr]  0.2309   
Step 1000000 (bc5.2)s   | [R_te] min: 172.69          max: 1168.97        Avg: 563.69 (97.36)      | [MSE_tr]  0.2307   
