Step   45000 (g27.4+d86.8)s       | [D] min: 0.18       max: 1.39      | [R_te] min: 319.15         max: 369.68         Avg: 344.83 (5.24)       | ent 0.002 | w_noise: [0.01393 0.02249 0.04809 0.12986 0.24832 0.45586 0.66394 0.84060 0.99303 1.28424]
Step   46000 (g27.5+d86.8)s       | [D] min: 0.13       max: 3.03      | [R_te] min: 319.10         max: 398.12         Avg: 359.25 (6.52)       | ent 0.002 | w_noise: [0.01389 0.02257 0.04827 0.13045 0.24945 0.45784 0.66555 0.84115 0.99393 1.27875]
Step   47000 (g27.5+d87.0)s       | [D] min: 0.15       max: 1.54      | [R_te] min: 326.54         max: 378.04         Avg: 348.81 (5.21)       | ent 0.002 | w_noise: [0.01369 0.02235 0.04799 0.13043 0.24846 0.45590 0.66599 0.84415 0.99753 1.28215]
Step   48000 (g27.5+d87.0)s       | [D] min: 0.11       max: 2.22      | [R_te] min: 280.43         max: 352.89         Avg: 317.22 (5.71)       | ent 0.002 | w_noise: [0.01360 0.02227 0.04772 0.13100 0.24840 0.45734 0.66714 0.84325 0.99430 1.28003]
Step   49000 (g27.5+d86.8)s       | [D] min: 0.15       max: 2.68      | [R_te] min: 294.94         max: 371.24         Avg: 326.28 (8.04)       | ent 0.002 | w_noise: [0.01342 0.02221 0.04755 0.13006 0.24899 0.45546 0.66697 0.83926 0.99728 1.27908]
Step   50000 (g23.9+d74.9)s       | [D] min: 0.18       max: 2.26      | [R_te] min: 282.35         max: 338.81         Avg: 307.41 (5.82)       | ent 0.002 | w_noise: [0.01335 0.02205 0.04731 0.12992 0.24863 0.45620 0.66590 0.84109 0.99814 1.28198]
Step   51000 (g27.6+d87.2)s       | [D] min: 0.16       max: 1.56      | [R_te] min: 316.65         max: 541.34         Avg: 396.90 (19.88)      | ent 0.002 | w_noise: [0.01330 0.02212 0.04754 0.13012 0.24946 0.45624 0.66679 0.84218 0.99770 1.28707]
Step   52000 (g27.3+d86.3)s       | [D] min: 0.14       max: 1.76      | [R_te] min: 347.17         max: 574.68         Avg: 431.16 (24.20)      | ent 0.002 | w_noise: [0.01325 0.02205 0.04763 0.12967 0.24977 0.45661 0.66938 0.84308 0.99852 1.28240]
Step   53000 (g27.5+d86.9)s       | [D] min: 0.15       max: 1.88      | [R_te] min: 422.46         max: 642.32         Avg: 512.28 (23.16)      | ent 0.002 | w_noise: [0.01323 0.02199 0.04750 0.12990 0.24934 0.45553 0.66854 0.84208 0.99609 1.28652]
Step   54000 (g27.4+d86.8)s       | [D] min: 0.14       max: 1.78      | [R_te] min: 363.10         max: 760.25         Avg: 481.38 (34.30)      | ent 0.002 | w_noise: [0.01321 0.02205 0.04731 0.12969 0.24928 0.45772 0.66679 0.84259 0.99713 1.28630]
Step   55000 (g27.4+d86.9)s       | [D] min: 0.16       max: 1.41      | [R_te] min: 389.60         max: 591.60         Avg: 486.46 (20.13)      | ent 0.002 | w_noise: [0.01325 0.02198 0.04758 0.13021 0.24931 0.45829 0.66660 0.84455 0.99632 1.29202]
Step   56000 (g27.4+d86.5)s       | [D] min: 0.16       max: 1.54      | [R_te] min: 382.07         max: 518.86         Avg: 437.83 (14.79)      | ent 0.002 | w_noise: [0.01331 0.02204 0.04771 0.13053 0.24853 0.45685 0.66614 0.83880 0.99589 1.28534]
Step   57000 (g27.5+d87.2)s       | [D] min: 0.16       max: 1.56      | [R_te] min: 438.03         max: 740.16         Avg: 563.41 (26.83)      | ent 0.002 | w_noise: [0.01307 0.02177 0.04727 0.12937 0.24764 0.45443 0.66630 0.83764 0.99811 1.27784]
Step   58000 (g24.0+d75.5)s       | [D] min: 0.17       max: 1.99      | [R_te] min: 347.84         max: 797.34         Avg: 527.80 (42.63)      | ent 0.001 | w_noise: [0.01300 0.02175 0.04709 0.12903 0.24849 0.45559 0.66577 0.83726 0.99803 1.28221]
Step   59000 (g21.7+d67.9)s       | [D] min: 0.13       max: 2.24      | [R_te] min: 376.98         max: 960.91         Avg: 533.33 (48.60)      | ent 0.002 | w_noise: [0.01299 0.02185 0.04712 0.12938 0.24812 0.45574 0.66838 0.83870 0.99762 1.28037]
Step   60000 (g21.8+d68.0)s       | [D] min: 0.18       max: 1.99      | [R_te] min: 274.22         max: 763.58         Avg: 436.13 (46.12)      | ent 0.002 | w_noise: [0.01300 0.02174 0.04726 0.12946 0.24799 0.45488 0.66783 0.84321 0.99755 1.28656]
Step   61000 (g21.8+d68.1)s       | [D] min: 0.16       max: 3.01      | [R_te] min: 309.50         max: 491.53         Avg: 395.55 (19.35)      | ent 0.002 | w_noise: [0.01291 0.02167 0.04715 0.12938 0.24747 0.45497 0.66725 0.84053 0.99542 1.28558]
Step   62000 (g21.8+d68.2)s       | [D] min: 0.18       max: 1.58      | [R_te] min: 258.90         max: 826.55         Avg: 462.07 (59.57)      | ent 0.002 | w_noise: [0.01281 0.02149 0.04694 0.12915 0.24748 0.45295 0.66726 0.83991 0.99468 1.28060]
Step   63000 (g22.9+d71.6)s       | [D] min: 0.21       max: 1.40      | [R_te] min: 364.58         max: 691.00         Avg: 456.37 (28.29)      | ent 0.002 | w_noise: [0.01275 0.02143 0.04683 0.12946 0.24695 0.45462 0.66718 0.83892 0.99656 1.27974]
Step   64000 (g27.5+d86.9)s       | [D] min: 0.17       max: 1.67      | [R_te] min: 296.65         max: 785.57         Avg: 462.55 (43.57)      | ent 0.002 | w_noise: [0.01281 0.02155 0.04698 0.12955 0.24733 0.45397 0.66805 0.83772 0.99533 1.27868]
Step   65000 (g27.5+d86.7)s       | [D] min: 0.18       max: 1.74      | [R_te] min: 298.97         max: 527.52         Avg: 394.20 (20.68)      | ent 0.002 | w_noise: [0.01274 0.02142 0.04698 0.12973 0.24769 0.45579 0.66717 0.83959 0.99622 1.28617]
Step   66000 (g27.5+d86.7)s       | [D] min: 0.14       max: 1.68      | [R_te] min: 353.79         max: 822.51         Avg: 473.67 (41.01)      | ent 0.001 | w_noise: [0.01269 0.02142 0.04666 0.12962 0.24770 0.45626 0.66739 0.84022 0.99812 1.28078]
