Step   73000 (g22.0+d68.4)s       | [D] min: 0.15       max: 1.86      | [R_te] min: 294.40         max: 729.04         Avg: 534.57 (39.53)      | ent 0.002 | w_noise: [0.01351 0.01523 0.02250 0.06141 0.12767 0.25659 0.34414 0.45100 0.53950 0.66123]
Step   74000 (g22.0+d68.3)s       | [D] min: 0.15       max: 1.36      | [R_te] min: 304.89         max: 704.08         Avg: 478.72 (37.24)      | ent 0.002 | w_noise: [0.01345 0.01518 0.02237 0.06148 0.12770 0.25723 0.34449 0.45148 0.54057 0.66197]
Step   75000 (g22.0+d68.4)s       | [D] min: 0.05       max: 1.56      | [R_te] min: 423.58         max: 607.10         Avg: 495.13 (18.30)      | ent 0.002 | w_noise: [0.01338 0.01504 0.02224 0.06142 0.12763 0.25717 0.34412 0.45173 0.53884 0.66341]
Step   76000 (g22.0+d68.3)s       | [D] min: 0.09       max: 1.91      | [R_te] min: 424.81         max: 574.59         Avg: 480.33 (14.70)      | ent 0.002 | w_noise: [0.01327 0.01493 0.02213 0.06107 0.12745 0.25707 0.34462 0.45125 0.53772 0.66408]
Step   77000 (g22.1+d68.5)s       | [D] min: 0.10       max: 1.71      | [R_te] min: 353.20         max: 683.46         Avg: 426.01 (29.08)      | ent 0.002 | w_noise: [0.01308 0.01480 0.02196 0.06071 0.12700 0.25671 0.34372 0.45235 0.53766 0.66280]
Step   78000 (g22.0+d68.5)s       | [D] min: 0.12       max: 1.75      | [R_te] min: 366.01         max: 546.49         Avg: 444.23 (16.66)      | ent 0.002 | w_noise: [0.01306 0.01485 0.02201 0.06132 0.12771 0.25836 0.34482 0.45243 0.53837 0.66442]
Step   79000 (g22.0+d68.3)s       | [D] min: 0.11       max: 2.46      | [R_te] min: 490.92         max: 709.20         Avg: 595.80 (23.28)      | ent 0.002 | w_noise: [0.01290 0.01465 0.02179 0.06090 0.12731 0.25768 0.34407 0.45148 0.53943 0.66299]
Step   80000 (g22.0+d68.4)s       | [D] min: 0.08       max: 2.05      | [R_te] min: 516.13         max: 801.34         Avg: 616.51 (30.34)      | ent 0.002 | w_noise: [0.01272 0.01454 0.02158 0.06060 0.12683 0.25707 0.34293 0.44949 0.53735 0.66405]
Step   81000 (g22.0+d68.4)s       | [D] min: 0.12       max: 3.04      | [R_te] min: 407.71         max: 520.76         Avg: 470.72 (11.19)      | ent 0.002 | w_noise: [0.01268 0.01444 0.02154 0.06053 0.12659 0.25606 0.34222 0.45026 0.53589 0.66205]
Step   82000 (g22.1+d68.5)s       | [D] min: 0.11       max: 4.78      | [R_te] min: 452.55         max: 925.24         Avg: 567.49 (42.12)      | ent 0.002 | w_noise: [0.01258 0.01439 0.02144 0.06015 0.12668 0.25615 0.34357 0.44941 0.53744 0.66303]
Step   83000 (g22.1+d68.8)s       | [D] min: 0.16       max: 2.04      | [R_te] min: 301.51         max: 625.79         Avg: 416.14 (31.89)      | ent 0.002 | w_noise: [0.01251 0.01433 0.02127 0.06008 0.12652 0.25623 0.34412 0.44748 0.53713 0.66119]
Step   84000 (g22.0+d68.2)s       | [D] min: 0.12       max: 1.89      | [R_te] min: 357.42         max: 568.94         Avg: 445.90 (22.68)      | ent 0.002 | w_noise: [0.01240 0.01424 0.02118 0.05997 0.12628 0.25556 0.34282 0.44837 0.53839 0.66223]
Step   85000 (g21.9+d67.6)s       | [D] min: 0.12       max: 1.81      | [R_te] min: 315.21         max: 443.57         Avg: 373.73 (12.31)      | ent 0.002 | w_noise: [0.01240 0.01425 0.02120 0.06021 0.12620 0.25612 0.34369 0.44957 0.53966 0.65990]
Step   86000 (g21.6+d66.5)s       | [D] min: 0.13       max: 1.67      | [R_te] min: 362.89         max: 690.32         Avg: 480.81 (34.43)      | ent 0.002 | w_noise: [0.01230 0.01423 0.02113 0.06002 0.12584 0.25556 0.34444 0.44878 0.53804 0.66095]
Step   87000 (g21.5+d66.5)s       | [D] min: 0.13       max: 1.71      | [R_te] min: 471.49         max: 826.31         Avg: 594.93 (30.95)      | ent 0.002 | w_noise: [0.01246 0.01436 0.02132 0.06040 0.12615 0.25593 0.34410 0.45022 0.53999 0.66317]
Step   88000 (g21.5+d66.5)s       | [D] min: 0.19       max: 2.72      | [R_te] min: 408.05         max: 839.93         Avg: 564.73 (43.65)      | ent 0.002 | w_noise: [0.01230 0.01429 0.02119 0.06016 0.12662 0.25610 0.34408 0.44958 0.53925 0.66296]
Step   89000 (g21.5+d66.5)s       | [D] min: 0.20       max: 3.10      | [R_te] min: 450.37         max: 762.77         Avg: 583.55 (27.96)      | ent 0.002 | w_noise: [0.01234 0.01426 0.02130 0.06036 0.12704 0.25628 0.34401 0.45100 0.53959 0.66412]
Step   90000 (g21.6+d66.7)s       | [D] min: 0.17       max: 1.72      | [R_te] min: 361.06         max: 956.39         Avg: 550.35 (53.52)      | ent 0.002 | w_noise: [0.01230 0.01429 0.02138 0.06042 0.12748 0.25778 0.34530 0.45225 0.54022 0.66364]
Step   91000 (g21.5+d66.5)s       | [D] min: 0.15       max: 2.20      | [R_te] min: 395.38         max: 1237.81        Avg: 711.03 (79.47)      | ent 0.002 | w_noise: [0.01243 0.01434 0.02143 0.06063 0.12763 0.25723 0.34562 0.45296 0.54065 0.66654]
Step   92000 (g21.5+d66.5)s       | [D] min: 0.18       max: 1.52      | [R_te] min: 286.81         max: 370.13         Avg: 321.84 (7.77)       | ent 0.002 | w_noise: [0.01246 0.01433 0.02149 0.06081 0.12805 0.25762 0.34663 0.45349 0.54051 0.66779]
Step   93000 (g21.4+d66.3)s       | [D] min: 0.18       max: 1.74      | [R_te] min: 345.59         max: 845.66         Avg: 523.06 (57.41)      | ent 0.002 | w_noise: [0.01256 0.01440 0.02158 0.06106 0.12806 0.25759 0.34487 0.45253 0.54124 0.66521]
Step   94000 (g21.6+d66.8)s       | [D] min: 0.18       max: 1.79      | [R_te] min: 512.54         max: 1368.48        Avg: 775.28 (77.79)      | ent 0.002 | w_noise: [0.01211 0.01403 0.02108 0.05986 0.12616 0.25581 0.34288 0.44943 0.53819 0.66227]
Step   95000 (g21.5+d66.5)s       | [D] min: 0.17       max: 2.19      | [R_te] min: 455.54         max: 661.61         Avg: 557.36 (19.86)      | ent 0.002 | w_noise: [0.01204 0.01390 0.02101 0.05959 0.12578 0.25544 0.34201 0.44959 0.53734 0.66156]
Step   96000 (g22.2+d69.2)s       | [D] min: 0.18       max: 3.10      | [R_te] min: 369.12         max: 920.08         Avg: 530.73 (53.36)      | ent 0.002 | w_noise: [0.01199 0.01387 0.02090 0.05948 0.12565 0.25524 0.34173 0.44869 0.53707 0.66068]
Step   97000 (g22.0+d68.9)s       | [D] min: 0.19       max: 2.49      | [R_te] min: 455.93         max: 1173.43        Avg: 683.39 (71.29)      | ent 0.002 | w_noise: [0.01202 0.01387 0.02091 0.05941 0.12570 0.25611 0.34177 0.44779 0.53956 0.66087]
